y,u,k,eps,stress
0.172222222222222,13.673815907234,3.33333333333333,13.399402198002,-0.763838045998106
0.178541136556404,13.7384898260498,3.27808037902204,12.8775462721023,-0.763546425032825
0.184860050890585,13.802302945706,3.2187671020883,12.3423458921259,-0.75789617874499
0.191178965224767,13.8652720210198,3.16210852844651,11.8406198720363,-0.752319803590126
0.197497879558948,13.9274017989514,3.10791062905978,11.3696072044412,-0.746738193942767
0.20381679389313,13.9886980386528,3.05599521192664,10.9268137186598,-0.741150542740009
0.210135708227311,14.0491673843154,3.00619856818097,10.5099834535405,-0.735556150705412
0.216454622561493,14.1088172471248,2.95837023561501,10.1170733396913,-0.729954418065121
0.222773536895674,14.1676556962217,2.91237186980341,9.74623078737478,-0.724344836464219
0.229092451229856,14.2256913584525,2.86807621375173,9.39577382757183,-0.718726981164874
0.235411365564037,14.2829333266083,2.82536615769044,9.06417349825336,-0.713100503586755
0.241730279898219,14.339391075783,2.78413388128801,8.75003820663483,-0.707465124232489
0.2480491942324,14.39507438744,2.74428007116685,8.45209983189176,-0.70182062602543
0.254368108566582,14.4499932807422,2.70571320717679,8.16920136216333,-0.696166848074523
0.260687022900763,14.5041579506864,2.66834891141267,7.9002858852403,-0.690503679871444
0.267005937234945,14.5575787125775,2.63210935445879,7.64438677462378,-0.6848310559161
0.273324851569126,14.6102659523785,2.59692271380398,7.40061893208317,-0.679148950761355
0.279643765903308,14.6622300824849,2.56272267979878,7.16817096480933,-0.67345737446295
0.285962680237489,14.7134815024841,2.52944800492225,6.94629819007459,-0.667756368416265
0.292281594571671,14.7640305644817,2.49704209249203,6.73431637325691,-0.662046001560163
0.298600508905852,14.8138875425952,2.46545262128873,6.53159611640151,-0.656326366926755
0.304919423240034,14.8630626062406,2.43463120287617,6.33755782439305,-0.650597578514153
0.311238337574215,14.9115657968592,2.40453306868475,6.15166718447579,-0.644859768459926
0.317557251908397,14.9594070077585,2.37511678418669,5.97343110244804,-0.639113084493039
0.323876166242579,15.0065959667617,2.34634398773173,5.80239404550814,-0.633357687642427
0.33019508057676,15.0531422213879,2.31817915183126,5.63813474756199,-0.62759375018095
0.336513994910942,15.0990551263032,2.29058936487884,5.48026323792118,-0.621821453784951
0.342832909245123,15.1443438328087,2.263544131478,5.32841815881637,-0.616040987890512
0.349151823579305,15.189017280149,2.23701518971447,5.18226434110185,-0.610252548228157
0.355470737913486,15.2330841884452,2.21097634386169,5.04149061100213,-0.604456335519587
0.361789652247668,15.2765530530757,2.1854033111462,4.90580780381059,-0.598652554320947
0.368108566581849,15.3194321403429,2.1602735813249,4.77494696314464,-0.592841411998124
0.374427480916031,15.3617294842802,2.13556628793992,4.64865770673724,-0.587023117820775
0.380746395250212,15.4034528844705,2.11126209022022,4.52670674184117,-0.58119788216304
0.387065309584394,15.4446099047562,2.08734306469274,4.40887651517263,-0.575365915799615
0.393384223918575,15.4852078727375,2.06379260565112,4.29496398395704,-0.569527429287114
0.399703138252757,15.5252538799648,2.04059533370692,4.18477949608651,-0.563682632420977
0.406022052586938,15.5647547827401,2.01773701171825,4.07814576867967,-0.557831733759915
0.41234096692112,15.6037172034553,1.99520446745422,3.97489695546911,-0.55197494021003
0.418659881255301,15.6421475323996,1.97298552241067,3.87487779444874,-0.546112456661208
0.424978795589483,15.6800519299794,1.95106892624512,3.77794282810623,-0.540244485669915
0.431297709923664,15.7174363292986,1.92944429634545,3.68395568935989,-0.534371227182309
0.437616624257846,15.7543064390552,1.90810206208998,3.5927884470248,-0.528492878292583
0.443935538592027,15.7906677467151,1.88703341339512,3.50432100526121,-0.522609633031822
0.450254452926209,15.8265255219297,1.86623025318153,3.41844055201769,-0.516721682183121
0.456573367260391,15.8618848201673,1.84568515342205,3.33504105198054,-0.510829213119119
0.462892281594572,15.8967504865349,1.82539131446285,3.2540227799859,-0.504932409658516
0.469211195928754,15.9311271597681,1.8053425273358,3.17529189124904,-0.499031451938457
0.475530110262935,15.9650192763721,1.78553313880334,3.09876002512037,-0.493126516300078
0.481849024597117,15.9984310748997,1.76595801889898,3.02434393939653,-0.487217775184948
0.488167938931298,16.031366600353,1.74661253074578,2.95196517249928,-0.481305397039438
0.49448685326548,16.0638297087017,1.72749250245286,2.88154973109114,-0.475389546226121
0.500805767599661,16.0958240715078,1.70859420090639,2.81302780092556,-0.469470382939925
0.507124681933843,16.1273531806544,1.68991430728569,2.74633347893588,-0.463548063127245
0.513443596268024,16.158420353172,1.67144989414901,2.68140452475262,-0.457622738407624
0.519762510602206,16.1890287361625,1.65319840394504,2.61818213000543,-0.451694555995891
0.526081424936387,16.2191813118167,1.63515762881809,2.55661070391649,-0.445763658624593
0.532400339270569,16.2488809025288,1.61732569158448,2.49663767382811,-0.439830184465634
0.53871925360475,16.2781301761045,1.59970102776741,2.43821329942962,-0.43389426705054
0.545038167938932,16.3069316510666,1.58228236858611,2.38129049955974,-0.427956035189458
0.551357082273113,16.3352877020588,1.565068724803,2.32582469056117,-0.422015612887588
0.557675996607295,16.3632005653481,1.54805937134026,2.271773635255,-0.416073119259892
0.563994910941476,16.3906723444298,1.53125383258368,2.21909730168573,-0.410128668444118
0.570313825275658,16.4177050157343,1.51465186829874,2.1677577308625,-0.404182369511735
0.576632739609839,16.4443004344381,1.49825346008933,2.11771891279108,-0.398234326377866
0.582951653944021,16.4704603403796,1.48205879833597,2.06894667015353,-0.392284637710342
0.589270568278203,16.496186364079,1.46606826955537,2.02140854904959,-0.386333396838634
0.595589482612384,16.5214800328616,1.45028244412883,1.97507371626638,-0.380380691663734
0.601908396946566,16.5463427770829,1.43470206435196,1.92991286259063,-0.374426604569741
0.608227311280747,16.5707759364508,1.41932803276323,1.88589811172198,-0.368471212338775
0.614546225614929,16.5947807664422,1.40416140071367,1.84300293438615,-0.362514586069856
0.62086513994911,16.6183584448059,1.38920335714496,1.80120206728424,-0.356556791103577
0.627184054283292,16.6415100781455,1.37445521754763,1.76047143654851,-0.350597886954382
0.633502968617473,16.6642367085706,1.35991841307604,1.720788085407,-0.344637927251954
0.639821882951655,16.6865393204063,1.3455944798012,1.68213010578832,-0.338676959693359
0.646140797285836,16.7084188469463,1.33148504808715,1.64447657362518,-0.332715026008216
0.652459711620018,16.7298761772334,1.31759183208125,1.60780748764004,-0.32675216193889
0.658778625954199,16.7509121628493,1.30391661931314,1.57210371141933,-0.320788397237328
0.665097540288381,16.7715276246933,1.29046126040165,1.53734691860394,-0.31482375568154
0.671416454622562,16.7917233597264,1.27722765887326,1.50351954104314,-0.308858255113069
0.677735368956744,16.8115001476563,1.26421776110009,1.47060471977692,-0.302891907497678
0.684054283290925,16.8308587575353,1.25143354636953,1.43858625872813,-0.296924719012018
0.690373197625107,16.8497999542415,1.23887701710166,1.40744858100055,-0.290956690157456
0.696692111959288,16.8683245048116,1.22655018923438,1.37717668769235,-0.28498781590299
0.70301102629347,16.8864331845927,1.2144550827998,1.34775611914618,-0.27901808585938
0.709329940627651,16.9041267831766,1.20259371271886,1.31917291856789,-0.273047484485836
0.715648854961833,16.9214061100811,1.19096807984385,1.29141359795457,-0.267075991330353
0.721967769296015,16.9382720001409,1.17958016228153,1.26446510628064,-0.261103581304234
0.728286683630196,16.954725318569,1.16843190703117,1.2383147998969,-0.255130224991902
0.734605597964378,16.9707669656521,1.15752522197423,1.21295041510264,-0.249155888996484
