theta_kw,kw,theta_ke,ke,theta_sst,sst,theta_rsm,rsm,theta_data,data
-18.4731975738989,0.0093584333557333,-18.6285714285714,0.00948051948051948,-19.360000000001,0.00942249240121584,-18.5199341204895,0.00947179770897161,-30.0591141064669,0.0110327419481098
-16.5873573152162,0.0093584333557333,-15.7714285714286,0.00935064935064933,-17.760000000001,0.00942249240121584,-16.6111999162796,0.00947179770897161,-27.5569610200101,0.0129875490469041
-15.5143792370001,0.0093584333557333,-12.9142857142857,0.00948051948051948,-15.840000000001,0.00942249240121584,-15.2265753594581,0.0095171404094189,-24.9766156496016,0.0138760977281743
-12.0434577264074,0.00962976206947774,-11.1209429333475,0.00983320122839509,-13.3631977421783,0.00950019734249658,-13.4519157162079,0.00984278343990411,-22.4744625631449,0.0124544198381421
-10.6019821263798,0.0100855943085684,-9.71428571428572,0.0106493506493507,-11.0608693813761,0.00950019734249658,-11.7625762481141,0.0102826665208669,-19.9723094766881,0.014217300421782
-8.91393833161067,0.0120066016018792,-8.57142857142858,0.0125974025974026,-9.27439289386689,0.00968432700051691,-9.79679941251399,0.0115180490048721,-17.5483486741832,0.012543274706269
-7.46162456917685,0.0144480432089817,-7.19999999999999,0.0153246753246754,-7.95924211795582,0.0101933913491613,-8.46068546956704,0.0126635999440301,-14.9680033037747,0.012365564970015
-6.37780832855461,0.0172636600327527,-6.17142857142858,0.0177922077922078,-6.46924470709703,0.0118223972648232,-7.23207494731696,0.0144854048727165,-12.4658502173179,0.0152977756182065
-5.4999171736506,0.0191479733476332,-5.03758324189951,0.0198738013267478,-5.43536895262361,0.0146269446834539,-6.65616376501222,0.0163217842408323,-9.96670452639773,0.0161999942791885
-4.74124580521504,0.0208410645213986,-3.60405803611698,0.0227912028302515,-4.96000000000109,0.0174468085106383,-5.38915916394186,0.0185152373749707,-7.53973632835624,0.0165417437719848
-3.2239030683439,0.0235217922131938,-1.310417706865,0.0255457037421889,-4.14302425953181,0.0202880290712153,-4.69806574517617,0.0203186785099758,-4.95325822979464,0.0174616529949468
-1.32722464725498,0.0256429798019782,0.59226120262818,0.0259381460764166,-2.51619035175742,0.0220123491627937,-2.98313022453544,0.0229823030601096,-2.45723787149097,0.018052276530144
1.19156429595111,0.02566420373692,3.25079885698847,0.0235168509199554,-0.0379293520637418,0.0193132249993431,-0.58989931140249,0.021911081762042,-0.0305807833325673,0.0192073898157952
2.84546787914067,0.0239884776008343,4.65825996812038,0.0210955557634943,1.48247616922072,0.0207862622635055,1.82892765427732,0.0223592457744988,2.48653233965337,0.018229986266398
3.68000638441981,0.0226832056019143,5.59656737554167,0.0185409783048426,3.53502362295475,0.0214577939574619,3.11111111111001,0.0232208588957055,4.97102910392746,0.0136983879919202
4.8938805739167,0.0204472502740209,7.08571428571429,0.0158441558441559,4.59930748785388,0.0184828363455261,4.13257238349621,0.0218017734663208,7.48160289788669,0.0135808261663984
6.10775476341362,0.0177688999385747,8.57142857142856,0.0123376623376624,5.35951024849612,0.0154789956499792,4.97724211754314,0.0196593308701857,9.97533527684095,0.0129875490469041
7.54923036344121,0.0145172966330612,11.4023444589608,0.0100449719974312,6.33256978211821,0.0128679648915424,5.87310395668382,0.0172108250460312,12.4861763948479,0.010953759843108
9.19301832838494,0.0121995464649864,14.0571428571429,0.00961038961038963,8.36991318063937,0.00991611374649543,6.94813816365263,0.0148254751260712,14.9796414497544,0.0087225153768074
11.2667200687755,0.00989359224422418,16.6857142857143,0.00948051948051948,10.1335835853294,0.00954063365955199,8.16395065962928,0.0131554872747754,17.4817945362112,0.017963421662017
12.1771257108982,0.00953208373252976,18.8571428571429,0.00948051948051948,11.7452134378909,0.00950019734249658,9.73810789126219,0.0116317296324222,19.9839476226679,0.0091667897174425
14.2116838233937,0.00943147208121828,,,14.2399999999988,0.00960486322188453,11.4120897278279,0.0104896765587273,22.4861007091247,0.00987762866245862
16.5015525109809,0.0093584333557333,,,17.4399999999988,0.00942249240121584,13.1167868274499,0.0100070771207456,24.9882537955814,0.00961106405807755
18.7016994794441,0.0093584333557333,,,19.9999999999988,0.00942249240121584,14.7474747474735,0.00960122699386501,27.4904068820382,0.0128986941787771
,,,,,,16.4954657636376,0.00975798670140524,29.9925599684949,0.0117680925808851
,,,,,,18.1848052317314,0.00963874128789124,,
,,,,,,19.5959595959583,0.00960122699386501,,
