theta_kw,kw,theta_ke,ke,theta_sst,sst,theta_rsm,rsm,theta_data,data
-28.515597616544,1.00785256410256,-28.5162685894547,1.00357723408667,-28.6470382053978,1.0105235042735,-28.5162685894547,1.01139057640473,-30.0306274286395,1.0230504872486
-27.3326323168594,1.00785256410256,-27.9483840247604,1.00429846568526,-27.4202593760953,1.0105235042735,-27.9483840247604,1.01151078167116,-27.5516999649492,1.00317841880342
-25.8661406208814,1.00790462367821,-27.3804994600662,1.00441867095169,-24.6600070101647,1.0105235042735,-27.3804994600662,1.01151078167116,-25.0543287767263,1.01119123931624
-24.3533123028391,1.00718482905983,-24.7303714914929,1.00441867095169,-22.2064493515598,1.0105235042735,-26.8126148953719,1.01151078167116,-22.5111383899902,0.999705359188974
-22.6883981773572,1.00584935897436,-24.1624869267986,1.0036974393531,-20.2786540483701,1.01119123931624,-26.2447303306776,1.01151078167116,-20.0881830451948,0.994242047735106
-21.0672975814932,1.00651709401709,-23.5946023621043,1.00357723408667,-18.3508587451805,1.01185897435897,-25.6768457659833,1.01151078167116,-17.5399507532315,0.986946481930944
-19.577637574483,1.00718482905983,-23.2160126523081,1.00429846568526,-17.6498422712934,1.01185897435897,-25.108961201289,1.01151078167116,-15.0763338916901,0.981219054530375
-18.1756046267087,1.00651709401709,-20.7551795386329,1.00393784988596,-16.6853401583239,1.01223201326975,-24.5410766365948,1.01151078167116,-12.4798457763758,0.978472222222222
-16.874635013222,1.00465908148455,-20.1872949739386,1.00429846568526,-16.1174555936296,1.01078955007257,-23.9731920719005,1.0112703711383,-10.0600202368907,0.871591851544682
-16.3067504485277,1.0036974393531,-19.6194104092444,1.00429846568526,-15.5495710289354,1.01078955007257,-23.4053075072062,1.0112703711383,-7.59918712321547,0.78512924454835
-15.7388658838335,1.00261559195521,-19.2408206994482,1.00357723408667,-14.9816864642411,1.00982790794112,-22.8374229425119,1.01047701637985,-5.25251912683049,0.750820194196593
-15.4075998877618,1.00213477088949,-16.9692824406711,1.00165394982376,-14.5557730407204,1.0086258552768,-22.2695383778177,1.01006831847398,-2.57243798282548,0.741537150512767
