theta_kw,kw,theta_ke,ke,theta_sst,sst,theta_rsm,rsm,theta_data,data
27.9153069716042,0.00986359808823206,15.2109915672551,0.0240424552837775,20.3775987496154,0.0104304363707026,28.562514304838,0.00975533680332713,,
29.3596922168245,0.00969488096077642,15.9085776705317,0.0233611117306708,22.0044326573899,0.010073894993294,29.7120144469382,0.00969770152012869,,
,,17.5528877711125,0.0202098977975521,23.6768787308028,0.00988541496999423,,,,
,,18.8982323988604,0.0177400274175402,25.1321240154608,0.00985287972787702,,,,
,,20.841507972274,0.0146739814285599,27.0217708776286,0.00970478828099863,,,,
,,21.9626284953973,0.012715118713378,28.6942169510416,0.00970478828099863,,,,
,,23.0090076503123,0.0118634392719946,29.7585008159407,0.0097239853204088,,,,
,,23.9308178582136,0.0109833705158984,,,,,,
,,25.5502141693917,0.0102665403194007,,,,,,
,,26.4471105878903,0.00997554984359467,,,,,,
