theta_kw,kw,theta_ke,ke,theta_sst,sst,theta_rsm,rsm,theta_data,data
-29.1889557580825,1.00678071158426,-29.29577756742,1.00515653452865,-29.29577756742,1.01084115422328,-29.29577756742,1.01497542309211,-29.6184188672978,1.11868055555556
-28.3343812833818,1.00678071158426,-28.1314198456404,1.00645587617313,-28.1207376647067,1.01084115422328,-28.1207376647067,1.01490159686231,-27.1271383491114,1.04450126262626
-26.5825036102455,1.00905455946211,-25.5570142406047,1.00515653452865,-27.3195740946748,1.01063813209133,-26.9456977619933,1.01519690178151,-23.9092343464541,1.05160353535354
-25.3433706219296,1.00759280011206,-24.5956179565665,1.00504052188182,-25.5570142406047,1.01084115422328,-25.7706578592799,1.01497542309211,-21.3660521508055,1.03345328282828
-24.4887961472289,1.00759280011206,-21.6046072951142,1.00257261648563,-24.3819743378913,1.01084115422328,-24.5956179565665,1.01490159686231,-18.9266733100814,1.031875
-23.206934435178,1.00791763552318,-20.8034437250824,1.00190818041743,-23.5273998631907,1.01084115422328,-23.4205780538531,1.01512307555171,-16.5391961468195,1.02556186868687
-21.6046072951142,1.00700219027366,-18.0794875869741,0.992163118083765,-21.6046072951142,1.01002906569548,-22.2455381511397,1.01429622177794,-13.5808005314732,0.976635101010101
-20.643211011076,1.00504052188182,-16.7976258749231,0.984042232805715,-20.5630946540728,1.0095215103656,-21.0704982484263,1.0140895083345,-11.608536787909,0.902455808080808
-19.3613492990251,1.00109609188962,-13.8659606631029,0.958777256385115,-17.3744636453461,1.01067873651772,-19.895458345713,1.01268680996829,-9.16915794718485,0.85352904040404
-17.7590221589614,0.994008773828777,-12.9520407387702,0.949702489344246,-16.2635168282352,1.00774045257166,-18.7204184429996,1.01325527193776,-6.57407407407407,0.795132575757576
-16.7976258749231,0.987638624857423,-10.2814955053307,0.919423188521802,-15.2309060046386,1.00407374982491,-17.5453785402862,1.00814649683556,-4.13469523334994,0.755675505050505
-15.5157641628722,0.977870359994397,-9.05304469794855,0.904998949432694,-13.9134370228085,0.997330954169797,-16.3703386375728,1.00486861223242,-1.53961136023916,0.740681818181818
-14.020258832146,0.964330629448993,-6.22226675050267,0.87802776681226,-12.7383971200951,0.987733544295738,-15.1952987348594,0.999176609914808,0.899767480484975,0.721742424242424
-13.0588625481078,0.95561913433254,-5.26087046646444,0.870929902147159,-11.8838226453944,0.976083765233226,-14.020258832146,0.990981898406958,3.70245806344462,0.762777777777778
-11.7235899313881,0.941813629359854,-2.37668161434977,0.854920156884718,-10.8156045520186,0.953020451043563,-12.8452189294327,0.979760311477289,6.29754193655539,0.784084595959596
-10.3883173146683,0.92777609909351,-1.46869623498034,0.85261923938927,-10.2814955053307,0.933963440257739,-11.7235899313881,0.96374001961059,8.94452748712839,0.872468434343434
-9.21327741195492,0.916638884997899,1.46890352180312,0.852853022450305,-8.93554070767721,0.888134577671943,-10.708782742681,0.946054536116169,11.2801029729281,0.966376262626263
-7.82459389056637,0.904619974786385,2.43029980584134,0.854920156884718,-8.46552474659186,0.865152472335061,-10.0144409819868,0.931553760905889,13.5118751038034,1.02161616161616
-6.32908855984025,0.892719186542551,5.31448865795602,0.871383406130219,-7.82459389056637,0.831532007283933,-9.76264671711962,0.911418315890581,16.1069589769141,1.05160353535354
-5.31428137113323,0.885170454545455,6.27588494199424,0.878586736837892,-7.29048484387847,0.807819022272027,-8.9421143574826,0.864103004083744,18.3387311077894,1.05160353535354
-3.97900875441348,0.877171382546575,8.94643017543375,0.903715076141116,-6.64955398785299,0.772249544754167,-9.26668831662371,0.892276229163748,20.9338149809002,1.06186237373737
-2.37668161434977,0.870497491372614,10.0680591734783,0.916909581173834,-6.11544494116509,0.749673483681188,-8.17176477091351,0.823248704300322,23.4769971765488,1.03818813131313
-1.46869623498034,0.867913573329598,13.0056589302618,0.950377472016707,-5.47451408513961,0.714753676985572,-8.03823750924153,0.805653452864547,25.8644743398107,1.04213383838384
-0.133423618260586,0.867101484801793,13.8602334049625,0.959070510575711,-4.9404050384517,0.693639375262642,-7.6999684463392,0.785215891581454,28.7709682776947,1.02556186868687
1.46890352180312,0.868356530708401,16.7444222570771,0.984042232805715,-4.56652870577017,0.681539256198347,-7.55753936722242,0.761976624877434,,
2.43029980584134,0.870349838913013,18.1331057784657,0.992163118083765,-3.97900875441348,0.654566315810538,-7.34389574854726,0.743054962179577,,
3.7655724225611,0.876440502871551,20.7324364723468,1.00136678806556,-3.28466699371921,0.632813944530046,-7.1480557647617,0.721331594060793,,
5.31448865795602,0.885410389792306,21.6582254866058,1.0026042562984,-2.85737975636889,0.622662837932483,-6.77417943208017,0.697151658145399,,
6.27588494199424,0.892624267104236,24.2219489107078,1.00655923289485,-1.73575075832429,0.596602178812923,-6.34434881831705,0.671272136953955,,
7.5577466540452,0.902508544614092,25.3969888134211,1.00810958372066,-0.560710855610907,0.58486380827465,-6.00862313182751,0.651221284493627,,
9.10666288944012,0.916638884997899,27.7470686188479,1.00692836404386,0.240452714420947,0.58165236727833,-5.43445590663801,0.630783723210534,,
10.2817027921535,0.927399057991315,28.9221085215613,1.00515653452865,1.84277985448465,0.598462599803894,-4.45970689643259,0.612268104776579,,
11.4567426948669,0.938768297380586,29.6164502822556,1.00515653452865,2.69735432918529,0.616436825885978,-3.33807789838799,0.59460887060831,,
13.0056589302618,0.955250003183537,,,3.2314633758732,0.629971634682729,-2.16303799567461,0.581393975474029,,
13.9670552143,0.964088057551078,,,3.97921604123626,0.657041252276229,-0.987998092961227,0.574085178723784,,
